ID,WIKI_PAGE,Cause_of_Death,Death_Summary
eaa8ad3bc57485004df238f708d4d7dc,Bonita_Granville,lung cancer,"The person named Granville died on October 11, 1988, at the age of 65 due to lung cancer. They were buried at Holy Cross Cemetery in Culver City, California."
4aa605c298732938c01469bd2b5917a3,Julius_C._Holmes,No relevant section found,No relevant section found
4e9a227f4b05be4e32b12197f22b7403,Stanley_K._Hathaway,lengthy illness,"Stan Hathaway returned to Wyoming in 1975 and co-founded the law firm Hathaway, Speight and Kunz. He served on the board of directors for several companies and was named an Emeritus Member of the University of Wyoming's Ruckelshaus Institute. In 2003, he and his wife received the Governor's Art Award for Excellence in the Arts. Hathaway died in 2005, and in his honor, the Wyoming Legislature passed a resolution memorializing him as one of the state's greatest natural resources. Additionally, the legislature authorized $400 million for a Hathaway Student Scholarship Endowment Account, providing scholarships for Wyoming high school graduates. Hathaway and his wife are buried in Valley View Cemetery in Torrington, Wyoming."
d0bec221e4e607e9f96d723f9d4342d9,Edward_Everett_Hale,No relevant section found,No relevant section found
ac3c2c7bb937793313028c29b34b9d80,Olivia_Goldsmith,heart attack,"The text states that Goldsmith, presumably a person, died due to complications from cosmetic surgery, specifically a heart attack. The text also mentions that two of Goldsmith's books were published after their death and that a song called ""Edith Wharton's Figurines"" by Suzanne Vega is dedicated to Goldsmith. However, the citation for this information is missing."
36307045a54e49b9abdd3f28312db8c4,Bob_Guccione,The cause of death was terminal lung cancer.,"In 2004, Guccione underwent surgery for throat cancer and stated that it had affected his ability to swallow, the mobility of his tongue, and made it difficult for him to talk. He was later diagnosed with terminal lung cancer and died in 2010 at the age of 79, with his wife by his side."
d3c326f1ad8e64926b1b5c8d588ddcc4,William_Hanley,No relevant section found,No relevant section found
0b62696e426c284329724554940e7dd1,Hank_Iba,No relevant section found,No relevant section found
95a897891502cfa41a15da47859e25b6,Sid_Gillman,natural causes,"The text states that Gillman and his wife Esther had four children and were married for 67 years. They initially lived in Carlsbad, California before moving to Century City in Los Angeles in 2001. Gillman passed away in his sleep on January 3, 2003, at the age of 91. He was buried in the Hillside Memorial Park Cemetery in Culver City, California."
37b85a0bf0ae662a919a1b78720df829,John_Gorton,Gorton died of unknown causes.,"After retiring from politics, Sir John Gorton largely stayed out of the political spotlight, but in 1983 he congratulated Bob Hawke on defeating Malcolm Fraser in the election. He recorded radio broadcasts on various current affairs topics, which were syndicated and broadcast by over 80 radio stations. Gorton expressed support for the decriminalization of marijuana and prostitution, welcomed Vietnamese refugees, opposed the creation of SBS, denounced modern music, opposed Aboriginal land rights, supported uranium mining, and opposed republicanism. He quietly rejoined the Liberal Party in the 1990s, and publicly endorsed John Hewson's Fightback! package. Gorton was rehabilitated by the Liberals in his old age, receiving praise and support from Prime Minister John Howard. However, he never forgave Malcolm Fraser and could not tolerate being in the same room as him. Gorton passed away in May 2002 at the age of 90, and a state funeral and memorial service were held in his honor. His ashes were interred within the 'Prime Ministers Garden' at Melbourne General Cemetery."
d8568304f5e727b7e20d1d41a51501eb,Edward_A._Hannegan,Cause of death: Stabbing.,"The text describes an incident involving Hannegan, who was an alcoholic. On May 6, 1852, Hannegan's brother-in-law confronted him about his drinking habits. During the argument, Hannegan used a cane dagger to fatally stab his brother-in-law in the neck. Hannegan was arrested and charged with manslaughter. The prosecutor, Lew Wallace, was a friend of Hannegan and presented a weak case, which led to the grand jury refusing to indict Hannegan. Wallace was criticized by the community and forced to resign. Another prosecutor, Daniel W. Voorhees, was appointed but decided not to present the case to the grand jury. The judge eventually dismissed the case on September 18, 1852."
ca4a1daede1e03c4f0381e5a9bc1a39d,William_T._Granahan,No relevant section found,No relevant section found
b2b4c41136f5e63188e5ed912faecc2f,William_Snow_Harris,No relevant section found,No relevant section found
cf27a06ecb0fad366060301093ed7ffb,Michael_Gordon,No relevant section found,No relevant section found
9ec8a3fc5f9673f92089dff61f32e021,Valerie_Hobson,The cause of death for Hobson is not specified in the given information.,"Valerie Hobson was married to film producer Anthony Havelock-Allan until their divorce in 1952. She then married Brigadier John Profumo in 1954 and gave up her acting career. Profumo's career ended in 1963 due to a scandal involving an affair with Christine Keeler. Despite the scandal, Hobson stood by Profumo and they worked together for charity. Hobson had three children, one of whom had Down's syndrome and another became a judge. She died in 1998 and her ashes were divided, with half placed in the family vault and the rest scattered near their farm in Scotland."
729719b5fae0c6e7c449af6277ea9db4,Thomas_Hooker,The cause of death is the 1647 North American influenza epidemic.,"This text provides information about the death and burial of Thomas Hooker, a prominent figure in American history. Hooker died during the 1647 North American influenza epidemic and was buried in an unknown location, although it is believed to be in Hartford's Ancient Burying Ground. A crypt and a plaque refer to his burial. There is no known portrait of Hooker, so a statue was erected in 1938 based on the likenesses of his descendants. In recent years, the city of Hartford celebrates Hooker Day in October with a parade where people dress up in costumes. The parade was suspended for some time but was revived in 2008 and continues to be held annually."
e17b4a30ca1c1a3e565bbc8052c2f5b9,Curtis_Hanson,natural causes+Frontotemporal Degeneration,"In 2016, filmmaker Hanson passed away at the age of 71 due to natural causes. It was revealed afterwards that he had been battling a rare terminal condition called Frontotemporal Degeneration, which he was unaware of due to the disease's symptom of lack of awareness."
48bfe0e1aaf85cc10db9038a69add936,George_Hickes,No relevant section found,No relevant section found
851469ff68c3df75cea6088d4b8b8a37,Barbara_Hutton,The cause of death is a heart attack.,"After the death of her son Lance Reventlow in a plane crash in 1972, Hutton faced despair. Her fortune had significantly diminished due to her generosity, including donating a property to the US government. Alleged questionable deals by her lawyer also contributed to her financial decline. Hutton began liquidating assets to support herself but still spent money on others. She spent her final years at the Beverly Wilshire Hotel in Los Angeles and died from a heart attack in May 1979. Some sources claim she had only $3,500 left in her fortune, but there is disagreement among those who knew her. She was buried in the Woolworth family mausoleum in New York."
61ec002c3ceee7848dfa5e063f03493c,Roman_S._Gribbs,No relevant section found,No relevant section found
0c6046f99c0120801884342d09e9dcc3,Edward_Hawke,No relevant section found,No relevant section found
bfbf6e59463112538b7f49a30a1f86bb,Walter_Hampden,No relevant section found,No relevant section found
ea6098c79c3617c1a3105c48b8b7f63b,"Augusta,_Lady_Gregory",No relevant section found,No relevant section found
570218b73c6916072d136ff94dbd5acb,Samuel_Guthrie,No relevant section found,No relevant section found
6b79d8cb3fe4038500a1a0a5bfef975a,Geronimo,Pneumonia.,"Geronimo, a prominent Native American leader, died on February 17, 1909. He had been thrown from his horse and left out in the cold overnight until a friend found him extremely ill. He died of pneumonia while still a prisoner of the United States at Fort Sill. Before his death, he expressed regret about surrendering and confessed to his nephew that he should have never done so. His final words were a declaration that he should have kept fighting until he was the last man alive. He was buried in the Beef Creek Apache Cemetery at Fort Sill."
3356d12d01d8e3b41361ea4469dcccf7,Benjamin_A._Gilman,No relevant section found,No relevant section found
a960a070ecfc71d15e934683451cee6a,Tony_Gwynn,Complications from cancer,"In April 2014, while undergoing cancer treatments, Tony Gwynn experienced a mishap that caused him to lose oxygen and rendered him barely able to move. As a result, he was sent to rehabilitation to learn how to walk again. On June 16, 2014, Gwynn passed away at the age of 54 at Pomerado Hospital in Poway due to complications from his cancer. The night before his death, he suffered cardiac arrest and was rushed to the hospital. A public memorial service was held for Gwynn at Petco Park on June 26, 2014, with over 23,000 fans in attendance. Gwynn was interred at Dearborn Memorial Park in Poway. In May 2017, a memorial statue in his honor was unveiled at Lake Poway. In 2018, Gwynn's family reached a confidential settlement with the U.S. Smokeless Tobacco Company after filing a wrongful death lawsuit, alleging that Gwynn had become addicted to their products."
c34f649bf3c3990415593c98d53cd364,Jesse_Hibbs,No cause of death information provided.,"Hibbs, who died at the age of 79 in Ojai, California, was honored in 1999 with induction into the USC Athletic Hall of Fame."
e9f540f4017ed0fb977225f789939166,Charles_Grodin,Multiple myeloma,"Charles Grodin, the American actor, died at the age of 86 due to multiple myeloma at his home in Wilton, Connecticut, on May 18, 2021."
9b00d44a1c025a8a102a88bd10e6c339,Edward_Herrmann,Brain cancer,"Edward Herrmann, an actor, passed away on December 31, 2014, at the age of 71, after battling brain cancer at Memorial Sloan Kettering Cancer Center in Manhattan. The estate of Herrmann has since authorized the use of his synthesized voice for audiobook narration through DeepZen.io, with the estate receiving royalties."
7f83b0e956f3aeff5aeb4f1653286ccb,Eydie_Gorme,No relevant section found,No relevant section found
aca11d071242f7f094649003ddc99fc2,Alfred_E._Green,No relevant section found,No relevant section found
8f757708d2f7f9ac90fbfdf42a777117,Emma_Goldman,Cause of death: gunshot wounds,"On September 6, 1901, Leon Czolgosz shot and killed US President William McKinley. Czolgosz claimed to be an anarchist and was inspired by a speech given by Emma Goldman. As a result, Goldman was arrested and interrogated, but no evidence linking her to the attack was found and she was eventually released. Czolgosz was convicted of murder and executed. Goldman's refusal to condemn his actions led to her being vilified in the press. In the aftermath of the assassination, socialism gained more support than anarchism among radicals in the US."
1dd197e6b4ba61926ee7e0988e047b83,Benjamin_F._Goodrich,No relevant section found,No relevant section found
e5102b21c16d2b9b1cc8541a3899c2a7,Robert_A._Heinlein,emphysema and heart failure,"The text mentions that in 1970, Robert Heinlein began experiencing health problems and had to undergo medical treatment for peritonitis. He then started working on his novel, Time Enough for Love, and wrote articles for the Britannica Compton Yearbook. Heinlein and his wife, Ginny, traveled across the United States to reorganize the blood donation system in gratitude for saving his life. He hosted a blood drive and was honored at the Worldcon in 1976. In 1977 and 1978, Heinlein suffered from neurological issues and later had surgery to fix a blocked carotid artery. In 1980, he became a member of the Citizens Advisory Council on National Space Policy and contributed to space policy papers for the Reagan administration. Heinlein's health improved after surgery, and he continued writing books until his death in 1988. There have been posthumous publications of his work and his archives are housed at the University of California."
81c2e8d7fe41155a303d1bd0805dfa0a,John_Ireland,No relevant section found,No relevant section found
b1e2a6e79aca0221eb5ef5085174c41a,Will_H._Hays,Unknown or undisclosed,"Will H. Hays, who retired after a successful career, returned to Sullivan, Indiana, where he passed away on March 7, 1954. His widow also died in 1960."
2aa2139f7f716e7f48749152ef6d46f2,Thomas_P._Gore,No relevant section found,No relevant section found
60f0ba9356e2a3d9eea9137e7a8e7ee3,Sadeq_Hedayat,No relevant section found,No relevant section found
a863f8dedeab29c682412eece6853b15,Jan_Josephs_van_Goyen,No relevant section found,No relevant section found
a84a38d076e9ba374e3a4a8bcaf83e3f,Kay_Hughes,No relevant section found,No relevant section found
f8947fc41d5031e7ad89953fe81eeba5,Augustus_F._Hawkins,No relevant section found,No relevant section found
639a3a6c32caa8be92f066dddc3e851b,Sir_Edward_Hughes,No relevant section found,No relevant section found
b135e4c55b9da6bc4a73a50fe350dd53,Shirley_Hufstedler,No relevant section found,No relevant section found
3acf5df8107b5d609e4e13e7ece52f09,William_H._Hudnut_III,No relevant section found,No relevant section found
a5bd88a506399d31fc7cc470d52590a5,Walter_Gropius,Congested lungs leading to death.,"Gropius, a renowned architect, passed away on July 5, 1969 in Boston at the age of 86. He had been diagnosed with gland inflammation and was hospitalized on June 7. Following a successful operation on June 15, there was optimism for his recovery. Gropius remained resilient and made progress for approximately a week. Unfortunately, his lungs became congested, impeding the flow of oxygen to his blood and brain. This resulted in his loss of consciousness and eventual peaceful death in his sleep."
40a0afc5961e35f0144531af99d7096f,Pat_Garrett,Shot and killed,"Dudley Poe Garrett had signed a lease for his ranch with Jesse Wayne Brazel, but objected when Brazel brought in large herds of goats. Garrett tried to break the lease when he learned that his neighbor, W.W. Cox, had put up the money for Brazel's operation. When Brazel refused, the matter went to court. A meeting was held with James B. Miller to try to solve the problem, and Brazel eventually agreed to cancel his lease if a buyer could be found for his herd of 1,200 goats. Carl Adamson agreed to buy the goats, but Brazel claimed there were actually 1,800 goats instead. Adamson refused to buy that many and a meeting was set up between Garrett, Adamson, and Brazel. During the meeting, Garrett was shot and killed. Brazel surrendered to Deputy Sheriff Felipe Lucero and claimed self-defense. Brazel was incarcerated, a coroner's jury was summoned, and a trial for Garrett's murder took place. Brazel was represented by Albert Bacon Fall and was acquitted, as the only eyewitness, Adamson, did not appear at the trial."
12988014cd7cb4c5c193df074a495d9a,El_Greco,No relevant section found,No relevant section found
7804823f6c6578e64b66b88236b43124,Naum_Gabo,No relevant section found,No relevant section found
f82b2f77a56ce4dcd062f2468e7379d4,Julius_P._Heil,heart failure,"Heil died in Milwaukee on November 30, 1949, at the age of 73. The cause of death was heart failure. He was buried at Wisconsin Memorial Park in Brookfield, Wisconsin."
82c50c579cd0af0ebc8610a11b9dd6f4,Pierre_Gassendi,lung complaint,"The text summarizes the travel and life of an individual who spent time in the south of France, particularly Toulon, with his protégé François Bernier. After returning to Paris, he continued his literary work and struggled with a lung disease. Ultimately, he passed away in Paris in 1655. A bronze statue was later erected in his honor in Digne, and a crater on the Moon was named after him."
997c072da1448d18adfe34d12f06224d,Sir_John_Hotham,No relevant section found,No relevant section found
84c0727545bb57c666aa30f14494fb21,Jay_Gould,No relevant section found,No relevant section found
bbf6ee375dbbd80b870afed10f10f34e,Marius_Goring,No relevant section found,No relevant section found
975b315e73bbf14f01e82d67410a8d98,John_Kenneth_Galbraith,No relevant section found,No relevant section found
339464b06e374f5b323587dd028d7ff8,Roger_Martin_du_Gard,No relevant section found,No relevant section found
c1004e32ccec082a8db2d9aff6b3599a,Peaches_Geldof,The cause of death is drug overdose.,"On April 7, 2014, Peaches Geldof was found dead at her home in Kent. Drug paraphernalia was discovered at the house. Her father, Bob Geldof, and her husband, Thomas Cohen, both released statements expressing their grief. Geldof's funeral took place on April 21, 2014 at a church in Kent, and was attended by family, friends, and members of the entertainment and fashion industries."
9e0b052d8c7d44c7c0eb29a05131689e,James_D._Hodgson,No relevant section found,No relevant section found
5351de8022cc64aeed134251a9b14a21,Harry_Harrison,No relevant section found,No relevant section found
644d726ed70ad83737f87e22eb5ff224,Hoot_Gibson,cancer,"Hoot Gibson, a famous American actor, passed away in 1962 at the age of 70 due to cancer. He was laid to rest at the Inglewood Park Cemetery in Inglewood, California."
a9e10d5216926f6bfb80a8dbbbce7460,Gottlob_Honold,No relevant section found,No relevant section found
449176f1c273946ff22179b0e56aaf49,Tab_Hunter,Cardiac arrest,"Hunter died on July 8, 2018, at the age of 87, due to complications from deep vein thrombosis that led to cardiac arrest. His partner described his death as sudden and unexpected."
bcc98113a787090d540a9367f914cc17,H._Rider_Haggard,The cause of death is not provided in the given information.,"Haggard, a writer, passed away in Marylebone, London at the age of 68 on May 14, 1925. His ashes were laid to rest at St Mary's Church, Ditchingham. His papers are now stored at the Norfolk Record Office. Notably, he is related to other individuals in the entertainment industry, including writer Stephen Haggard, director Piers Haggard, and actress Daisy Haggard, who are all his great-nephew, great-great-nephew, and great-great-great-niece, respectively."
c7bde7921919aa1307d6fd6263a3338e,Pierre_Henry,No relevant section found,No relevant section found
a2f9483fa4116715e63ce7e35352f531,Bill_Guthridge,No relevant section found,No relevant section found
7654dccce64fe454929bd251de0e0d48,Silvester_Gardiner,The cause of death is unknown.,"Dr. Gardiner visited St. John's, Newfoundland in 1783 and published a report in 1784 highlighting its resources and promoting 11 reasons for settlement. He later returned to Rhode Island, where he passed away in 1785 and was buried under Trinity Church. A cenotaph in his honor was erected at the Christ Episcopal Church, constructed in 1820 near the Gardiner common."
f6695efe4e684ca773ba2e973dc40735,Baldassare_Galuppi,No relevant section found,No relevant section found
1458b011f906d5bf3582fe0c59714662,Phil_Hartman,Cause of death: Gunshot wounds,"On May 27, 1998, Phil Hartman's wife, Brynn, had an argument with him and later that night she entered his bedroom and fatally shot him multiple times while he slept. Brynn had been taking Zoloft, drinking alcohol, and using cocaine. She then confessed to the killing to a friend, but he did not believe her. Brynn later died by suicide. Police stated that the couple had ""domestic discord"" and Brynn had trouble controlling her anger. Phil Hartman's friend Jon Lovitz accused Andy Dick of reintroducing Brynn to cocaine, leading to her relapse and breakdown. Brynn's brother filed a wrongful death lawsuit against Pfizer, the manufacturer of Zoloft, and her child's psychiatrist. Phil Hartman's children were raised by Brynn's sister and brother-in-law. The bodies of both Phil and Brynn were cremated and their ashes scattered over Santa Catalina Island."
fc4b75d9e570501b1a26df704666ef86,Bette_Nesmith_Graham,No relevant section found,No relevant section found
eca4dfedd59727387fcdcdff24446677,Vladimir_Horowitz,Heart attack,"Vladimir Horowitz died on November 5, 1989, at the age of 86 in New York City. His cause of death was a heart attack. He was laid to rest in the Toscanini family tomb at the Cimitero Monumentale in Milan, Italy."
222b046ed24c42dc0984a2db02f5f304,William_S._Hart,The cause of death is not provided in the given information.,"Hart passed away at the age of 81 on June 23, 1946, in Newhall, California. He was laid to rest at Green-Wood Cemetery in Brooklyn, New York. In his Last Will and Testament, he explicitly declared that he did not make any provisions for his son because he had already provided for him adequately throughout his lifetime."
28a03cab1a780b69415bb0c3dd0f3bda,John_Hubbard,No relevant section found,No relevant section found
b8e30813a487d14488331bb256ca755b,Jack_Germond,No relevant section found,No relevant section found
ce77be36de138e7f39894acf1f88fb4d,Henri_II,No relevant section found,No relevant section found
dd35ab23821a29061257ffb73a1b848d,Leonid_Hurwicz,No relevant section found,No relevant section found
68441083c7a44a05000f86df6b4ae58c,Molly_Ivins,The cause of death is not mentioned in this text.,"Molly Ivins, a political commentator and columnist, died in 2007 at the age of 62. George W. Bush, a target of her criticism, expressed his respect for her convictions and her passion for words. The Molly Ivins Papers are stored at the Dolph Briscoe Center for American History, and her personal library was donated to the Witliff Collections at Texas State University. In 2012, Molly Ivins was portrayed by actress Kathleen Turner in the play ""Red Hot Patriot: The Kick-Ass Wit of Molly Ivins,"" which was later turned into a documentary titled ""Raise Hell: The Life & Times of Molly Ivins."""
3d5ce945e1ced391d04fa5a1310650c0,Lucretia_Garfield,Garfield was shot by Charles J. Guiteau and died from his injuries.,"Two months into her tenure as first lady, Lucretia Garfield contracted malaria and became seriously ill. Her husband, President James Garfield, suspended many of his duties to take care of her. By June, her health started improving, and the president rented a cottage in Long Branch, New Jersey for her to recover. During this time, Charles J. Guiteau planned to shoot President Garfield but hesitated when he saw Lucretia still visibly ill. However, Guiteau eventually shot the president on July 2. The shot was not immediately fatal, and Lucretia was informed by David G. Swaim. A train was arranged to take her to Washington so she could see her injured husband. Lucretia stayed by President Garfield's side as his health worsened due to infected injuries. She insisted that her personal physician, Dr. Susan Ann Edson, be part of the team treating the president. Lucretia's anguish during her husband's final moments gained her sympathy and admiration from the public. President Garfield passed away on September 19, 1881."
a9b80e0b07590d26e8689f6c05512265,George_Herbig,No relevant section found,No relevant section found
0748ed449a278bf1899681fa16b2c8f7,Kirby_J._Hensley,No relevant section found,No relevant section found
e64150fac8e4822cee8ad7a244d7ca72,Theresa_Harris,No relevant section found,No relevant section found
a4223a7f5918a6f779e6ec996e660e53,Douglas_Hickox,No relevant section found,No relevant section found
085ccd4f84ea4ac1c772e0ec1e936f88,Rex_Humbard,No relevant section found,No relevant section found
6ecd729438578492da96bccc3ae992d3,William_Hone,No relevant section found,No relevant section found
0fc335a6094de0797257052709bfd7a1,Hermann_Hesse,Hermann Hesse's cause of death was natural causes.,"In 1931, Hesse moved to a larger house near Montagnola and married his partner Ninon. He began planning his last major work, The Glass Bead Game. Hesse observed the rise of Nazism in Germany and helped those in exile, working against Hitler's suppression of art and literature. Hesse's failure to publicly condemn the Nazi Party stemmed from his politics of detachment, as he believed in the opposite of what Nazism represented. In the 1930s, Hesse resisted by reviewing and publicizing the work of banned Jewish authors. German journals stopped publishing Hesse's work and the Nazis eventually banned it. The Glass Bead Game was his last novel, published in 1943. Hesse received the Nobel Prize in Literature in 1946. In the last years of his life, he wrote short stories and poems and pursued his interest in watercolors. He died in 1962 and was buried in the cemetery of Sant'Abbondio."
ad2a614e6c3b1545cd2f2dbaf8734f9a,Henry_Heimlich,complications from heart attack,"Dr. Henry Heimlich, famous for creating the Heimlich maneuver, died at the age of 96. He passed away at The Christ Hospital on December 17, 2016, after experiencing complications from a heart attack he had in his home in Cincinnati on December 12."
15c552e987145b758d305a7ca28b607f,Ernest_Gallo,No relevant section found,No relevant section found
fd5f40cdd9d6e61b0eb9f691cff0badc,Wendy_Hughes,cancer,"Australian actress Wendy Hughes died on March 8, 2014, at the age of 61 due to cancer. Her death was announced by actor Bryan Brown during a performance of the play Travelling North in Sydney. Brown asked the audience to give her a standing ovation as a tribute."
9ddf0c384d11116eeadb7170b94a5756,James_Hall,No relevant section found,No relevant section found
50146ab9b7ff12093311630a1d1de136,Cliff_Gorman,Leukemia,"On September 5, 2002, Gorman passed away from leukemia at the age of 65 in his Manhattan home."
80d411cc930987114495ff87d7736626,Josefa_Iloilo,The cause of death is not mentioned in the given information.,"Interim Prime Minister Bainimarama announced on 28 July 2009 that President Iloilo would retire from office on 30 July. No reason was given for his retirement, but he was the world's oldest Head of State at the age of 88. Vice-President Ratu Epeli Nailatikau would serve as Acting President until a new President was formally appointed. President Iloilo suffered from Parkinson's disease and required regular medical treatment in Australia. He died on 6 February 2011 at the age of 90."
5a81dc8f078b185f8e4d65a722c1fc71,Charlotte_Greenwood,No relevant section found,No relevant section found
59ba216f2c9847ddc32125f44dfac755,Kermit_Gordon,No relevant section found,No relevant section found
6827921b2f28a7f696dc3122996758a5,Ben_Gazzara,pancreatic cancer,"The text states that Gazzara was diagnosed with throat cancer in 1999 and later suffered a stroke in 2005. On February 3, 2012, he passed away from pancreatic cancer at Bellevue Hospital Center in New York. Lastly, he was cremated."
4595617721dbbea00bc3ae84cf4cf9fa,Johann_Nikolaus_von_Hontheim,No relevant section found,No relevant section found
8cb9dffcb90ae9dc943db7ea70ffff75,Bohumil_Hrabal,Cause of death: Fall from a window,"Hrabal died in 1997 after falling from a window at Bulovka Hospital in Prague. There were initial reports that he fell while feeding pigeons, but these were disputed by his friends. His translator, Susanna Roth, believed that these reports were a way of censoring Hrabal even in death. The reports were later renounced by the hospital's chief physician. Roth and another associate noted that suicide was a recurring theme in Hrabal's work. On the day of his death, Hrabal mentioned to the chief physician that he had received an ""invitation"" from a dead poet and painter in his dream. Years later, the chief physician stated that he believed Hrabal's death was a suicide. Hrabal was buried in his family's crypt in a cemetery near Kersko, as per his wishes. His oak coffin was marked with the inscription ""Pivovar Polná"" (Polná Brewery), where his mother and stepfather had met."
6cbd0d3ea2a43d4a9dee4f72c1fc1e36,James_Harlan,No relevant section found,No relevant section found
0476164438273caa3597b07273fe4d05,Henri_IV,No relevant section found,No relevant section found
244cba50aeb583d5daa904bbff085503,Herbert_Hoover,Massive internal bleeding,"Herbert Hoover faced three major illnesses during the last two years of his life. In August 1962, he had an operation to remove a growth on his large intestine. He died in New York City on October 20, 1964, from massive internal bleeding. Before his death, he wrote a get-well message to his friend Harry Truman, mentioning a previous injury he sustained in a bathtub. Two months before his death, he turned 90 years old and when asked about it, he replied, ""Too old."" At the time of his death, Hoover had been out of office for over 31 years, which was the longest retirement in presidential history until Jimmy Carter surpassed it. Hoover was honored with a state funeral, including lying in state at the United States Capitol rotunda. He was buried in West Branch, Iowa, near his birthplace and his presidential library. His wife, Lou Henry Hoover, who was previously buried in California, was re-interred beside him. Hoover was the last surviving member of the Harding and Coolidge cabinets."
9f6fcc0be31348fdab034fe8f0882880,Walter_F._George,No relevant section found,No relevant section found
2db39d44f95b017572f2b9049eb99dac,Christopher_Hansteen,No relevant section found,No relevant section found
bf20dc63c33b9f08734b334589278eb7,Childe_Hassam,No relevant section found,No relevant section found
7891e9a890d4274f12c9899004cd6198,Hal_Holbrook,Unknown,"Holbrook, a 95-year-old actor, died at his home in Beverly Hills on January 23, 2021. The cause of death was not disclosed. He was laid to rest in McLemoresville Cemetery in Tennessee, where his wife Dixie Carter is also buried."
177fc594d5c4a8a2a642236c99233374,Uday_Hussein,Uday Hussein's cause of death was gunshot wounds.,"Uday Hussein, the elder son of Saddam Hussein, fell out of favor with his father despite being his prospective successor. In October 1988, Uday murdered his father's personal valet and food taster, possibly at the request of his mother. This was due to the valet's introduction of Saddam to a younger woman who became his second wife, which insulted Uday's mother. Uday was briefly imprisoned as punishment for the murder and was then sent to Switzerland to serve as the assistant to the Iraqi ambassador there. However, he was expelled from Switzerland in 1990 after repeated arrests for fighting. Uday's vast car collections were reportedly burned by his father after the murder. There are also accounts of Uday's attempted suicide and his subsequent barricade of his home before surrendering with the persuasion of his brother. Uday then apologized to Saddam, who ordered him to surrender. After the incident, Uday attacked two people he believed to be informers and was sent to Switzerland to get rid of the disgrace caused by his actions. President Hosni Mubarak of Egypt referred to Uday as a ""psychopath."""
b49546f54d5eba7d51a78e0041f3a2c0,James_A._Herne,Pneumonia,"James A. Herne, a playwright and actor, died of pneumonia on June 2, 1901 at his home in Manhattan, New York City. He had fallen ill two months prior in Chicago while working on his production Sag Harbor."
13edc8e8563910f1c66f363bc5992fd5,Alanson_B._Houghton,The cause of death is not mentioned in the provided information.,"After losing the 1928 Senate race, Houghton went back to managing Corning Glass Works. He was involved in various organizations such as the Institute for Advanced Study and the Foundation for the Study of Cycles. Houghton also served as vice president of the American Peace Society and died in 1941. He was buried in Corning, New York. The Liberty ship SS Alanson B. Houghton was named after him during World War II. Houghton's son and grandson also held notable positions in public service."
bdeb7c37471436469d1462582294bc3c,Sheldon_Gilgore,No relevant section found,No relevant section found
1c80051e2d0429121a52231a91885c66,Inder_Kumar_Gujral,The cause of death was a lung infection.,"Inder Kumar Gujral was admitted to Medanta Hospital in November 2012 due to a lung infection. His health deteriorated and he died on November 30th, four days before his 93rd birthday. He was given a state funeral near Samata Sthal. Reactions to his death came from various politicians, including President Pranab Mukherjee and Prime Minister Manmohan Singh. Sri Lankan President Mahinda Rajapaksa and Pakistani Prime Minister Raja Parvez Ashraf also expressed their condolences. Prominent leaders such as Salman Khurshid and Lal Krishna Advani attended Gujral's funeral."
cff865f8f11e992853d616087ce993ef,Pope_Innocent_XII,Gout,"Innocent XII, who was suffering from gout, was unable to attend the opening of the Holy Door at Saint Peter's Basilica to begin the Jubilee for 1700. Cardinal Emmanuel-Théodose de La Tour d'Auvergne represented him instead. Despite his illness, Innocent gave a blessing to the large crowds outside the Quirinal Palace on Easter Sunday. He appointed three new cardinals in June 1700 before his death on 27 September 1700. Pope Clement XI succeeded him in the next conclave, and Innocent's tomb in Saint Peter's Basilica was made by Filippo della Valle."
cc9a7932688f779f51c7f14d2d8a226a,Edward_Hardwicke,No relevant section found,No relevant section found
849a95a961ccafb56d3220990b269057,William_Russell_Grace,No relevant section found,No relevant section found
3675f8ee72fd1e58c39efc41317a4a58,David_Haskell,Brain cancer,"The person mentioned in the text passed away at the age of 52 due to brain cancer in Woodland Hills, Los Angeles."
574a9d2488c114b68263d9955aa90ce2,Cordell_Hull,"""Familial remitting-relapsing sarcoidosis""","In 1917, at the age of 45, Hull married Rose Frances Whitney. They did not have any children. Rose Frances Hull died in 1954 and was buried in Washington D.C. at the Washington National Cathedral. Cordell Hull died in 1955 at the age of 83, after a long battle with sarcoidosis. He was buried in the vault of the Chapel of St. Joseph of Arimathea in the Washington National Cathedral."
fa5ac833c105b4c0ebb56448f61fd862,John_Grier_Hibben,No relevant section found,No relevant section found
0fadf0104fdd163fb5f91510b41aefd5,John_Ireland,No relevant section found,No relevant section found
28539957cfbe52d63db8aaeac8ab295c,Luís_de_Góngora_y_Argote,No relevant section found,No relevant section found
341983e1c841e4c8247c367b7958d50d,John_Guillermin,Heart attack,"In 1956, Guillermin married actress Maureen Connell and they had two children. Their son, Michael-John, died in a car accident in 1984. Guillermin later married Mary Guillermin and they lived in the Los Angeles area. Guillermin died in 2015 from a heart attack at the age of 89. He attributed his bad temper to depression."
